OBJECTID,INTR_ID,GIS_XCOORD,GIS_YCOORD,COMPKEY,COMPTYPE,UNITID,SUBAREA,UNITDESC,ARTERIALCLASSCD,SE_ANNO_CAD_DATA,SIGNAL_MAINT_DIST,SIGNAL_TYPE,SHAPE_LNG,SHAPE_LAT,x,y
12007834,14839,1279118.97631,211032.79784,32440,13,58157,GRDWM,M L KING JR WR WAY S AND S BRADFORD ST,1,System.Byte[], ,NONE,-122.296982489898,47.5691174722513,1279118.9763146,211032.797836035
12007835,6870,1277163.89382,247754.35589,26008,13,15547,NE,NE 56TH ST AND NE RAVENNA EB BV,3,System.Byte[], ,NONE,-122.307750573059,47.6696685603653,1277163.89381661,247754.355889633
12007836,5292,1287368.28858,253699.57164,24982,13,8503,NE,58TH AVE NE AND DEAD END,0,System.Byte[], ,NONE,-122.266790809401,47.6864928664127,1287368.28857905,253699.571639732
12007837,14153,1282132.62189,213214.67406,30889,13,46752,SE,HUNTER ER BLVD S AND MOUNT RAINIER DR S,3,System.Byte[], ,NONE,-122.28494355772,47.5752544724235,1282132.62188569,213214.674062267
12007838,4586,1268934.14226,256853.01958,37343,13,232327,NW,STONE AVE N AND N 90TH W ST,3,System.Byte[], ,NONE,-122.341869934364,47.69417047492,1268934.14225617,256853.019578964
12007839,13755,1270238.80351,215104.89742,31371,13,51711,GRDWM,OCCIDENTAL AVE S AND S LANDER ST,2,System.Byte[], ,NONE,-122.333269348591,47.579810298544,1270238.80350551,215104.897424206
12007840,12015,1281987.18701,225610.86044,30346,13,42777,CNTRL,E COLUMBIA ST AND DEAD END 3,0,System.Byte[], ,NONE,-122.286480905994,47.6092249241051,1281987.18700553,225610.860442966
12007841,8440,1268502.66629,242447.53656,26852,13,22167,LKUN,BRIDGE WAY N AND STONE WAY N,2,System.Byte[], ,CITY,-122.342474620005,47.6546624722925,1268502.66628774,242447.536556199
12007842,16215,1268736.69816,204437.36692,38494,13,63305,GRDWM,OHIO AVE S AND DEAD END,0,System.Byte[], ,NONE,-122.338508927496,47.55049053081,1268736.69815996,204437.366917282
12007843,11896,1271431.71819,226296.52982,29909,13,40705,E,9TH AVE AND UNIVERSITY ST,0,System.Byte[], ,NONE,-122.32931837533,47.610549893027,1271431.71819472,226296.529819667
12007844,7013,1276745.69222,247351.25163,26032,13,15661,NE,17TH NB AVE NE AND NE 55TH ST,3,System.Byte[], ,NONE,-122.30941622854,47.6685416824506,1276745.69221617,247351.251633227
12007845,13147,1257530.49143,218367.77794,31002,13,48115,SW,42ND AVE SW AND SW MASSACHUSETTS ST,0,System.Byte[], ,NONE,-122.385015399536,47.5880629809363,1257530.49142849,218367.777939543
12007846,13680,1253734.44125,215437.8157,30934,13,47336,SW,SW PRITCHARD ST AND DEAD END,0,System.Byte[], ,NONE,-122.400153299997,47.5798213217463,1253734.44124861,215437.815696552
12007847,16691,1287639.94503,202051.14663,34610,13,74505,SE,57TH AVE S AND S EDDY ST,0,System.Byte[], ,NONE,-122.261796007389,47.5449376207615,1287639.94502732,202051.146626845
12007848,17640,1258514.10641,197358.46669,34668,13,75111,SW,37TH AVE SW AND SW ELMGROVE ST,0,System.Byte[], ,NONE,-122.379320085977,47.5305320647206,1258514.1064055,197358.46668604
12007849,3261,1263147.23127,264397.55437,36224,13,224117,NW,8TH AVE NW AND DEAD END 2,0,System.Byte[], ,NONE,-122.365973656323,47.7145361811663,1263147.23127425,264397.554370686
12007850,19582,1260060.57194,187210.94207,38125,13,301747,SW,31ST AVE SW AND DEAD END 5,0,System.Byte[], ,NONE,-122.37224014609,47.5028032680765,1260060.57194309,187210.942067638
12007851,18600,1285213.78592,192288.08102,35300,13,80346,SE,50TH AVE S AND RENTON AVE S,2,System.Byte[], ,NONE,-122.270879345929,47.518053050604,1285213.78592084,192288.081016839
12007852,14082,1277850.05139,213526.12673,31676,13,52851,GRDWM,HARRIS PL S AND S WINTHROP ST,0,System.Byte[], ,NONE,-122.30231455469,47.5758853917592,1277850.0513853,213526.126734585
12007853,3298,1261723.07383,264098.10375,36294,13,224525,NW,12TH AVE NW AND NW 117TH ST,0,System.Byte[], ,NONE,-122.371733379031,47.7136375094624,1261723.0738328,264098.103746369
12007854,12131,1274497.75391,224882.84227,29808,13,40336,E,12TH AVE AND E BARCLAY CT,2,System.Byte[], ,NONE,-122.31678029119,47.606837711662,1274497.75390987,224882.842266217
12007855,18604,1257721.76234,192275.66092,37962,13,300103,SW,39TH AVE SW AND SW 97TH ST,0,System.Byte[], ,NONE,-122.382112683875,47.5165567374735,1257721.76234069,192275.660920829
12007856,7437,1267064.25758,245731.36632,25671,13,13735,LKUN-NW,LINDEN AVE N AND N 48TH ST,0,System.Byte[], ,NONE,-122.348572175112,47.6635858248865,1267064.25758226,245731.366319567
12007857,18756,1285406.85856,191405.91423,38305,13,306524,SE,51ST AVE S AND S PILGRIM ST,2,System.Byte[], ,NONE,-122.270031496238,47.5156449033625,1285406.85856104,191405.914231941
12007858,17369,1282870.36192,198662.4352,164360,13,73853,GRDWM,M L KING JR WR WAY S AND S WEBSTER ST,1,System.Byte[], ,CITY,-122.280846401968,47.5354048022177,1282870.36191845,198662.435199365
12007859,2847,1271996.72914,267647.22836,35967,13,220723,NW,SUNNYSIDE AVE N AND DEAD END 4,0,System.Byte[], ,NONE,-122.330288904997,47.7239208779125,1271996.72913931,267647.228358015
12007860,5344,1272540.13061,253447.68889,24544,13,5533,NW,2ND AVE NE AND NE 77TH ST,0,System.Byte[], ,NONE,-122.326961874401,47.6850294118137,1272540.13061187,253447.688887462
12007861,8081,1264601.81944,243655.91646,26636,13,21148,LKUN,2ND AVE NW AND NW 42ND ST,0,System.Byte[], ,NONE,-122.35839639264,47.6577637779998,1264601.81943573,243655.916461438
12007862,9661,1266641.30257,237122.79594,28104,13,29578,MGNL-QA,4TH AVE N AND MCGRAW ST,0,System.Byte[], ,NONE,-122.349599998281,47.6399672866467,1266641.30257383,237122.795942754
12007863,7856,1269503.01957,244493.53387,26805,13,22120,LKUN,WOODLAWN AVE N AND N 44TH ST,0,System.Byte[], ,NONE,-122.338578820701,47.6603241768774,1269503.01956876,244493.533870295
12007864,4774,1276885.72191,255958.2791,37761,13,234737,N,17TH AVE NE AND NE 88TH ST,0,System.Byte[], ,NONE,-122.309518043306,47.6921407281155,1276885.72191231,255958.279098034
12007865,5704,1276715.88742,251981.19033,24766,13,6711,NE,17TH AVE NE AND NE 73RD ST,0,System.Byte[], ,NONE,-122.309897692664,47.6812306827163,1276715.88741614,251981.190325961
12007866,15962,1281608.58758,205561.41249,33593,13,66541,SE,RENTON AVE S AND S BENNETT ST,0,System.Byte[], ,NONE,-122.286480772783,47.5542497456949,1281608.58758116,205561.412486434
12007867,8815,1264836.60062,240973.66135,287066,13,21457,MGNL-QA,SHIP CANAL TRL AND W BERTONA ST,0,System.Byte[], ,NONE,-122.357228386373,47.6504246048498,1264836.60061997,240973.661354691
12007868,3203,1269673.81278,264779.7401,36329,13,225113,NW,ASHWORTH AVE N AND N 120TH ST,0,System.Byte[], ,NONE,-122.339496921721,47.7159369704123,1269673.81278493,264779.740099072
12007869,11206,1271548.04306,230042.56835,29146,13,36738,LKUN,EASTLAKE AVE E AND THOMAS ST,1,System.Byte[], ,NONE,-122.329142041124,47.6208238760522,1271548.04305884,230042.568351507
12007870,16956,1271347.06104,200868.64858,34233,13,71524,GRDWM,FOX AVE S AND S WILLOW ST,0,System.Byte[], ,NONE,-122.327659933746,47.5408482313619,1271347.06104264,200868.648577631
12007871,4300,1280927.77478,258161.94348,37639,13,234136,N,32ND AVE NE AND NE 96TH ST,0,System.Byte[], ,NONE,-122.293278238334,47.6983923124959,1280927.77478045,258161.943484291
12007872,6369,1273089.34405,249545.25484,25819,13,14510,LKUN-NW,4TH AVE NE AND NE 63RD ST,0,System.Byte[], ,NONE,-122.324425593206,47.674362160955,1273089.34405243,249545.254835472
12007873,16915,1269553.06347,201104.02983,34092,13,70256,GRDWM-DLRD,1ST AV S BR SB AND POINT A,1,System.Byte[], ,NONE,-122.334940408337,47.5413976772106,1269553.06347281,201104.029825866
12007874,3196,1266377.55883,264855.25805,36373,13,225511,NW,DAYTON AVE N AND N 120TH ST,3,System.Byte[], ,NONE,-122.352890729813,47.7159663255163,1266377.55882956,264855.258051157
12007875,12385,1274926.64863,223358.67586,30404,13,44113,CNTRL,13TH AVE AND E FIR ST,0,System.Byte[], ,NONE,-122.314923022769,47.6026826498849,1274926.64863031,223358.675864652
12007876,16449,1273551.88639,203279.13946,33133,13,64336,GRDWM,FLORA AVE S AND S BAILEY ST,3,System.Byte[], ,NONE,-122.318923419418,47.5475723543702,1273551.8863889,203279.139460102
12007877,10295,1277955.69004,234431.33226,28471,13,31775,E,22ND AVE E AND E CRESCENT DR,0,System.Byte[], ,NONE,-122.303504552288,47.6331918817014,1277955.69004141,234431.332259998
12007878,2549,1263941.90008,270185.22158,35596,13,218119,NW,NORTHWOOD RD NW AND NW NORTHWOOD RD,0,System.Byte[], ,NONE,-122.363213555157,47.7304431469035,1263941.90007506,270185.221576601
12007879,17904,1257321.89802,195949.85612,34704,13,75150,SW,41ST AVE SW AND SW CLOVERDALE W ST,0,System.Byte[], ,NONE,-122.384030096478,47.5266053967473,1257321.89802028,195949.856124595
12007880,5971,1259694.06545,251032.41849,23940,13,2346,BLRD,17TH AVE NW AND NW 67TH ST,0,System.Byte[], ,NONE,-122.378907927929,47.6777139163455,1259694.0654467,251032.418485001
12007881,16659,1282324.33721,202284.6089,34514,13,73501,SE,39TH AVE S AND S EDDY ST,0,System.Byte[], ,NONE,-122.283332707778,47.5453050233523,1282324.33721389,202284.608899072
12007882,7024,1279741.05657,247286.62469,25933,13,15308,NE,28TH AVE NE AND NE 55TH ST,3,System.Byte[], ,NONE,-122.297256474642,47.668521389803,1279741.05657125,247286.624689162
12007883,17459,1256196.30903,198281.02285,33925,13,68745,SW,44TH AVE SW AND SW PORTLAND ST,0,System.Byte[], ,NONE,-122.388775730222,47.5329326993333,1256196.30902714,198281.022846982
12007884,5653,1285198.40851,252214.65439,24818,13,7308,NE,49TH AVE NE AND NE 74TH ST,0,System.Byte[], ,NONE,-122.275485993255,47.6823115667619,1285198.40851283,252214.654390201
12007885,5922,1284154.72211,251176.78303,24838,13,7328,NE,45TH AVE NE AND NE 70TH ST,3,System.Byte[], ,NONE,-122.279643083948,47.6794130673047,1284154.72211176,251176.783029139
12007886,10978,1277281.33126,231241.05411,29342,13,37704,CNTRL-E,20TH AVE E AND E MERCER ST,0,System.Byte[], ,NONE,-122.305991546358,47.6244120237985,1277281.33125672,231241.054112732
12007887,9947,1256567.26634,235974.73937,27721,13,27748,MGNL-QA,26TH AVE W AND W PLYMOUTH ST,0,System.Byte[], ,NONE,-122.390361369338,47.6362691026388,1256567.26633951,235974.739365578
12007888,6530,1264936.58091,248971.1372,25268,13,12130,NW,1ST AVE NW AND N 60TH E ST,0,System.Byte[], ,NONE,-122.357465405083,47.6723506976203,1264936.58090807,248971.137202889
12007889,11456,1275566.96197,228800.35728,30119,13,41508,E,15TH AVE AND E HOWELL ST,2,System.Byte[], ,NONE,-122.31275203045,47.6176319714234,1275566.96197496,228800.357278228
12007890,2705,1277021.08575,268869.92532,36102,13,221532,N,17TH AVE NE AND NE 136TH ST,0,System.Byte[], ,NONE,-122.309974412232,47.7275383478346,1277021.08575246,268869.925319254
12007891,7978,1255595.86205,244067.94027,26509,13,20530,MGNL-QA,29TH AVE W AND W MANSELL ST,0,System.Byte[], ,NONE,-122.394966731127,47.6583979949665,1255595.86205052,244067.940269858
12007892,46267,1270621.25394,232407.30999,274353,13,36662,LKUN,ALOHA ST AND FAIRVIEW NR AVE N,0,System.Byte[], ,NONE,-122.333086193343,47.6272561135981,1270621.2539379,232407.309985921
12007893,17921,1284393.36096,195897.69228,35237,13,80133,SE,46TH AVE S AND S THISTLE ST,0,System.Byte[], ,NONE,-122.274472459038,47.5279049744835,1284393.36096001,195897.692284539
12007894,16323,1281628.90477,203918.66228,33627,13,66725,SE,37TH AVE S AND S JUNEAU ST,0,System.Byte[], ,NONE,-122.286272915179,47.5497480139372,1281628.90476517,203918.662276745
12007895,7381,1281462.90976,245923.55704,26231,13,16713,NE,35TH AVE NE AND NE 50TH ST,2,System.Byte[], ,NONE,-122.290164708531,47.6648748056733,1281462.909757,245923.557039768
12007896,14402,1262322.87543,212255.77742,32109,13,55612,SW,HARBOR AV SW OFF RP AND WEST SEATTLE BR WB,1,System.Byte[], ,NONE,-122.365106023151,47.571573539194,1262322.8754334,212255.777421296
12007897,14559,1272195.29912,212008.70645,340525,13,57668,GRDWM,6TH AV S - I5 NB RP AND S SPOKANE SR ST,2,System.Byte[], ,NONE,-122.325100591035,47.5714279727195,1272195.29912351,212008.706445038
12007898,17376,1280978.34323,198630.39808,34566,13,73719,GRDWM,35TH AVE S AND S WEBSTER W ST,0,System.Byte[], ,NONE,-122.288501896951,47.5352191723183,1280978.3432285,198630.398079336
12007899,14514,1277069.267,212095.51912,32539,13,58531,GRDWM,20TH AVE S AND S SPOKANE ST,2,System.Byte[], ,NONE,-122.305366365399,47.5719232104421,1277069.2670005,212095.519117132
12007900,13309,1271095.88203,217408.58434,31347,13,51509,GRDWM,3RD AVE S AND S HOLGATE ST,2,System.Byte[], ,NONE,-122.329978911451,47.5861703820801,1271095.88203439,217408.584338561
12007901,11631,1279317.98867,227874.72681,30003,13,41126,CNTRL,27TH AVE AND E PINE ST,0,System.Byte[], ,NONE,-122.297474388128,47.615291485399,1279317.9886668,227874.726813287
12007902,18065,1261106.01092,195169.00262,34934,13,76701,DLRD,28TH AVE SW AND SW TRENTON ST,3,System.Byte[], ,NONE,-122.368653741882,47.5246731144097,1261106.01092015,195169.002619788
12007903,6992,1262757.74545,247395.19506,25432,13,12714,BLRD,8TH AVE NW AND NW 54TH ST,2,System.Byte[], ,NONE,-122.366179904103,47.6679124976633,1262757.74544984,247395.195057273
12007904,14096,1279227.79423,213517.78933,31496,13,52344,GRDWM,M L KING JR WAY S AND S WINTHROP ST,1,System.Byte[], ,NONE,-122.296733173601,47.5759344959831,1279227.79423471,213517.789326578
12007905,5677,1268157.60978,252079.12313,24328,13,4717,NW,AURORA AVE N AND N 72ND ST,1,System.Byte[], ,NONE,-122.344641846083,47.6810436737029,1268157.60977538,252079.123126075
12007906,10177,1266609.8348,234948.75306,28161,13,29767,MGNL-QA,4TH AVE N AND HAYES ST,0,System.Byte[], ,NONE,-122.349553880907,47.6340066318673,1266609.83479778,234948.75306052
12007907,6497,1278011.73331,249091.3484,25984,13,15518,NE,22ND AVE NE AND NE 62ND ST,0,System.Byte[], ,NONE,-122.304413815579,47.6733777124417,1278011.73330547,249091.348403007
12007908,11143,1277252.46188,230308.36291,29361,13,37723,CNTRL-E,20TH AVE E AND DEAD END,0,System.Byte[], ,NONE,-122.306036219778,47.6218540150018,1277252.46188068,230308.362911776
12007909,3806,1280768.81388,260497.59891,36686,13,227341,N,32ND AVE NE AND NE 105TH ST,0,System.Byte[], ,NONE,-122.294103679708,47.7047860449035,1280768.81388429,260497.598910689
12007910,13195,1278468.68307,218051.52373,31404,13,52110,SE,25TH AVE S AND S MASSACHUSETTS ST,3,System.Byte[], ,NONE,-122.300158136814,47.5883218178146,1278468.68306594,218051.523731217
12007911,8994,1262135.47755,239963.49918,26776,13,21747,MGNL-QA,8TH AVE W AND W ETRURIA ST,0,System.Byte[], ,NONE,-122.368103415821,47.6475086562918,1262135.47754522,239963.499177665
12007912,3211,1272305.82789,264712.60308,36551,13,226514,NW,1ST AVE NE AND NE 120TH ST,3,System.Byte[], ,NONE,-122.328801614876,47.7158936613764,1272305.82789162,264712.603074998
12007913,5484,1273528.11576,252884.36268,24419,13,5148,NW,5TH AVE NE AND NE 76TH ST,2,System.Byte[], ,NONE,-122.322907258967,47.6835378473718,1273528.11576487,252884.362678885
12007914,4575,1278873.37401,256894.66515,37655,13,234315,NE,25TH AVE NE AND NE 91ST ST,0,System.Byte[], ,NONE,-122.301521310826,47.6948115793365,1278873.37401035,256894.665146992
12007915,8505,1259925.28874,242284.53905,26481,13,20411,MGNL-QA,15TH EMERSON RP AND EMERSON TURN RD,1,System.Byte[], ,NONE,-122.377257140101,47.653749290192,1259925.28874294,242284.539052039
12007916,16219,1262354.34807,204426.66893,32961,13,62315,DLRD,25TH AVE SW AND SW JUNEAU ST,0,System.Byte[], ,NONE,-122.364347619038,47.5501160704887,1262354.34807344,204426.668933272
12007917,4169,1256545.012,258721.93836,37010,13,230526,BLRD,27TH AVE NW AND NW 96TH ST,0,System.Byte[], ,NONE,-122.392320578815,47.6986161875996,1256545.01200348,258721.938364863
12007918,3326,1280624.16672,263895.64768,36632,13,227135,N,31ST PL NE AND NE 118TH ST,0,System.Byte[], ,NONE,-122.294953149257,47.7140925185338,1280624.16671614,263895.647682175
12007919,2547,1264502.61432,270200.50452,35595,13,218117,NW,3RD AVE NW AND NW 140TH ST,3,System.Byte[], ,NONE,-122.360936812716,47.7305155706056,1264502.61431563,270200.504520625
12007920,16708,1255594.15248,202038.88499,33860,13,68526,SW,BEVERIDGE PL SW AND SW HOLLY ST,0,System.Byte[], ,NONE,-122.391520764289,47.5431993465189,1255594.15248251,202038.88499482
12007921,9075,1252199.97725,239576.92587,27446,13,26111,MGNL-QA,40TH AVE W AND DEAD END 1,0,System.Byte[], ,NONE,-122.408370720621,47.6458987814264,1252199.97724703,239576.925865263
12007922,17658,1283814.15174,197238.00153,34504,13,73362,SE,44TH PL S AND S KENYON ST,0,System.Byte[], ,NONE,-122.276918238328,47.5315490164564,1283814.15174341,197238.001533911
12007923,16042,1257768.76701,205226.51585,32806,13,61312,SW,40TH AVE SW AND SW FINDLAY ST,0,System.Byte[], ,NONE,-122.382977773429,47.5520567996589,1257768.76701275,205226.515846089
12007924,5352,1269484.8341,253406.72966,24257,13,4251,NW,N 77TH ST AND WEST GREEN LAKE DR N,2,System.Byte[], ,NONE,-122.339360383905,47.6847539115624,1269484.83409673,253406.72965543
12007925,15171,1255581.54141,209248.6363,31994,13,54727,SW,47TH AVE SW AND SW OREGON ST,0,System.Byte[], ,NONE,-122.392163066063,47.5629600667184,1255581.54141051,209248.636298209
12007926,9047,1265229.69092,239674.78699,28050,13,29506,MGNL-QA,1ST AVE N AND FLORENTIA ST,3,System.Byte[], ,NONE,-122.355529631963,47.6468857816706,1265229.69092438,239674.786985368
12007927,4656,1255206.35242,256468.32505,37066,13,230756,BLRD,FOREST HILL PL NW AND NW 87TH ST,0,System.Byte[], ,NONE,-122.397569666687,47.6923647550748,1255206.35241811,256468.325050563
12007928,16752,1270318.08005,201876.10944,34229,13,71519,GRDWM,2ND AVE S AND S RIVER ST,0,System.Byte[], ,NONE,-122.33190454734,47.5435548041423,1270318.08004959,201876.109442666
12007929,10231,1264774.79121,234810.98896,27855,13,28342,MGNL-QA,GARFIELD ST AND QUEEN ANNE AVE N,2,System.Byte[], ,NONE,-122.356984110164,47.6335296733012,1264774.79121192,234810.988964379
12007930,13650,1254188.37303,215679.77486,30965,13,47451,SW,SW OLGA ST AND DEAD END,0,System.Byte[], ,NONE,-122.398334430038,47.5805098336001,1254188.37302507,215679.774864793
12007931,11991,1276130.40671,225713.40176,30167,13,41707,CNTRL,17TH AVE AND E COLUMBIA ST,0,System.Byte[], ,NONE,-122.310227704432,47.6092003442646,1276130.40671153,225713.401755065
12007932,10494,1276031.96396,233535.86192,29306,13,37510,E,16TH AVE E AND E HIGHLAND DR,0,System.Byte[], ,NONE,-122.311235684891,47.6306364004602,1276031.96395944,233535.861923084
12007933,16506,1281282.47942,203032.71924,33642,13,66742,GRDWM,36TH AVE S AND DEAD END 2,0,System.Byte[], ,NONE,-122.287607668557,47.5473017037387,1281282.47942081,203032.719235837
12007934,4140,1268293.69349,258853.54208,37312,13,232138,NW,AURORA AVE N AND N 97TH ST,1,System.Byte[], ,NONE,-122.344629553449,47.6996193677608,1268293.69348751,258853.542077005
12007935,17793,1273763.84031,196521.1639,530001,13,78253,GRDWM,12TH AVE S AND S ROSE N ST,0,System.Byte[], ,NONE,-122.317537621907,47.5290600796671,1273763.84030911,196521.16390118
12007936,8415,1254101.85885,242514.35896,26355,13,19302,MGNL-QA,34TH AVE W AND W EMERSON ST,2,System.Byte[], ,NONE,-122.400899438293,47.6540564882359,1254101.85884899,242514.358956277
12007937,18512,1285149.256,192651.79353,340515,13,80469,SE,50TH AVE S AND S FLETCHER ST,0,System.Byte[], ,NONE,-122.271167943941,47.5190466866534,1285149.25600077,192651.793529212
12007938,9839,1283888.36768,236480.37956,28482,13,32303,E,41ST AVE E AND E LYNN ST,0,System.Byte[], ,NONE,-122.279603015765,47.6391164800458,1283888.36767949,236480.379558101
12007939,12509,1280733.98764,222582.01078,30593,13,45129,CNTRL,32ND AVE S AND S WASHINGTON ST,3,System.Byte[], ,NONE,-122.291327805725,47.600857870111,1280733.98764426,222582.010775864
12007940,4543,1275588.56889,256991.80358,37532,13,233323,N,12TH AVE NE AND NE 91ST ST,0,System.Byte[], ,NONE,-122.314864859456,47.6949052605956,1275588.56888698,256991.803579092
12007941,5809,1263252.89604,251632.56313,24097,13,3328,BLRD-NW,7TH AVE NW AND NW 70TH ST,0,System.Byte[], ,NONE,-122.364512862561,47.6795538950824,1263252.89604236,251632.56312561
